cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
109831,2004.0,INAMED CORP,IMDC.,alive,271.9,570.1,89.0,10.0,13.9,90.2,104.1,295.4,56.0,81.0,63.1,205.9,69.2,384.4,2270.675,123.8,384.4,280.3,0
109831,2005.0,INAMED CORP,IMDC.,alive,278.0,548.4,110.8,0.0,15.4,103.1,118.5,327.0,63.3,78.7,-26.2,166.2,83.5,437.8,3235.3920000000003,98.1,437.8,319.3,0
1026601,1999.0,CHEMFIRST INC,CEM.2,alive,157.453,402.387,189.489,24.224,26.988000000000003,37.271,64.259,122.297,62.663,44.483,23.119,245.279,67.913,311.786,391.5844,113.015,311.786,247.527,0
1026601,2000.0,CHEMFIRST INC,CEM.2,alive,149.303,383.74300000000005,259.748,41.64,28.454,38.638000000000005,67.092,133.737,79.17699999999999,54.52,32.26,192.996,53.42,393.485,312.0961,148.28,393.485,326.393,0
1026601,2001.0,CHEMFIRST INC,CEM.2,alive,136.596,302.444,215.721,4.755,24.649,4.657,29.306,94.253,48.46,40.492,-7.329,177.122,36.582,309.974,336.8504,82.554,309.974,280.668,0
354564,2000.0,MEDIA SOURCE INC,3MESHE,alive,5.006,6.718999999999999,1.3730000000000002,0.3,0.076,0.726,0.802,2.91,1.259,3.865,1.555,-18.493,1.331,4.283,1.4784,4.356,4.283,3.4810000000000003,0
354564,2001.0,MEDIA SOURCE INC,3MESHE,alive,6.0360000000000005,9.082,2.291,1.224,0.147,1.027,1.1740000000000002,3.5610000000000004,0.918,3.922,1.252,-17.945,1.965,5.852,1.7496,5.4670000000000005,5.852,4.678,0
354564,2002.0,MEDIA SOURCE INC,3MESHE,alive,7.696000000000001,12.062,2.524,1.258,0.105,1.869,1.974,4.847,0.8759999999999999,4.794,2.434,-15.55,1.91,7.371,5.832000000000001,6.0520000000000005,7.371,5.397,0
36856,2001.0,FIRST REPUBLIC CORP AMERICA,FRPC,alive,27.11,104.632,59.785,25.721,4.552,-3.784,0.768,8.213,10.606,7.83,14.708,57.522,9.25,67.998,26.052,34.956,67.998,67.23,0
36856,2002.0,FIRST REPUBLIC CORP AMERICA,FRPC,alive,22.247,98.982,51.27,24.044,4.343,-3.0780000000000003,1.265,8.378,7.406000000000001,6.113,-1.946,55.223,9.149,59.648,34.068000000000005,31.595,59.648,58.383,0
36856,2003.0,FIRST REPUBLIC CORP AMERICA,FRPC,alive,21.708,100.374,41.609,22.428,4.229,-3.169,1.06,7.687,7.489,11.88,-2.905,51.574,9.811,49.29600000000001,32.016,36.849,49.29600000000001,48.236,0
37358,2002.0,FLAMEMASTER CORP,FAME,alive,6.829,7.062,2.679,1.7009999999999998,0.053,0.637,0.69,2.05,1.08,0.245,0.625,1.787,0.591,4.729,8.7114,1.946,4.729,4.039,0
37358,2003.0,FLAMEMASTER CORP,FAME,alive,7.192,7.402,2.649,0.913,0.057,0.5770000000000001,0.634,2.123,1.004,0.184,0.539,2.317,0.556,4.772,9.1212,1.097,4.772,4.138,0
37358,2004.0,FLAMEMASTER CORP,FAME,alive,4.336,4.4830000000000005,2.613,0.0,0.069,0.74,0.809,2.3480000000000003,1.034,0.32,0.504,0.3989999999999999,0.6990000000000001,4.961,5.3043,0.32,4.961,4.152,0
314132,2005.0,FLEETWOOD ENTERPRISES INC,FLTWQ,failed,513.932,862.035,1986.502,333.341,23.206,35.559,58.765,445.898,177.832,287.872,-28.437,-381.839,154.493,2432.4,600.4532,691.09,2432.4,2373.635,1
314132,2006.0,FLEETWOOD ENTERPRISES INC,FLTWQ,failed,393.837,703.171,1707.953,277.65,22.583,-54.514,-31.931,299.969,174.91,255.318,-89.961,-473.132,123.535,2007.922,534.0446,619.018,2007.922,2039.853,1
314132,2007.0,FLEETWOOD ENTERPRISES INC,FLTWQ,failed,382.583,625.571,1392.138,176.287,17.995,-12.627,5.367999999999999,267.842,139.813,274.887,-1.013,-477.031,102.421,1659.98,221.6867,539.303,1659.98,1654.612,1
352949,1999.0,FLEMING COMPANIES INC,FLMIQ,alive,1728.75,3573.218,13028.02,1602.145,162.379,218.536,380.915,1617.546,997.805,1283.719,-44.728,-47.886,496.159,14645.566,398.274,3012.516,14645.566,14264.651000000002,0
352949,2000.0,FLEMING COMPANIES INC,FLMIQ,alive,1623.073,3402.811,12865.818,1609.639,174.107,257.492,431.599,1571.542,831.265,1232.388,-122.142,-185.497,509.045,14437.36,467.9876,2975.619,14437.36,14005.761,0
352949,2001.0,FLEMING COMPANIES INC,FLMIQ,alive,1740.071,3654.693,14236.154,1759.765,166.40599999999998,296.655,463.061,1388.85,1014.695,1265.127,23.308000000000003,-180.596,588.269,15625.004,822.1030000000001,3156.474,15625.004,15161.943,0
37643,2006.0,FLORIDA PUBLIC UTILITIES CO,FPU,alive,20.151,180.913,116.474,50.702,7.742000000000001,10.177,17.919,17.919,4.12,33.097,4.169,35.11,14.025,134.393,79.5928,132.741,134.393,116.474,0
37643,2007.0,FLORIDA PUBLIC UTILITIES CO,FPU,alive,27.684,192.344,119.435,49.363,8.286,8.821,17.107,17.107,4.251,43.869,3.301,35.885,14.12,136.542,71.1345,142.798,136.542,119.435,0
37643,2008.0,FLORIDA PUBLIC UTILITIES CO,FPU,alive,28.027,208.931,150.52700000000002,47.92,8.912,9.109,18.021,18.021,3.961,45.964,3.486,34.873000000000005,15.811,168.548,64.3755,159.819,168.548,150.52700000000002,0
37651,2005.0,FLORIDA ROCK INDUSTRIES INC,FRK,alive,266.825,1052.991,739.7669999999999,18.437,64.558,239.83900000000003,304.397,413.685,43.682,145.28,157.653,707.4810000000001,146.501,1153.452,4200.9713,305.058,1153.452,849.055,0
37651,2006.0,FLORIDA ROCK INDUSTRIES INC,FRK,alive,305.191,1236.26,848.4739999999999,16.423,74.687,314.831,389.518,519.315,53.015,151.266,211.409,881.565,150.088,1367.789,2528.963,320.3640000000001,1367.789,978.271,0
37651,2007.0,FLORIDA ROCK INDUSTRIES INC,FRK,alive,248.30900000000003,1371.194,674.576,16.715999999999998,82.682,220.351,303.033,406.198,64.753,138.415,141.016,977.322,138.689,1080.774,4167.6456,317.835,1080.774,777.7410000000001,0
37914,2003.0,FOODARAMA SUPERMARKETS,FSM.2,alive,83.60700000000001,315.246,759.368,180.549,17.288,16.065,33.353,290.285,49.224,79.648,2.283,46.375,17.715999999999998,1049.653,24.9218,276.224,1049.653,1016.3,0
37914,2004.0,FOODARAMA SUPERMARKETS,FSM.2,alive,86.54899999999999,348.636,844.505,209.145,20.775,20.352,41.127,330.694,57.123000000000005,82.255,1.8,48.199,19.672,1175.1989999999998,37.05,307.403,1175.1989999999998,1134.072,0
37914,2005.0,FOODARAMA SUPERMARKETS,FSM.2,alive,84.35799999999999,329.005,876.8889999999999,194.637,22.073,20.092,42.165,338.601,55.889,77.721,0.976,49.513000000000005,19.424,1215.49,38.532,286.11,1215.49,1173.325,0
39273,2003.0,FROZEN FOOD EXPRESS INDS,FFEX,alive,76.70100000000001,155.61,384.548,14.0,14.529000000000002,5.11,19.639,19.639,4.053999999999999,38.96,4.27,57.849,55.094,404.187,113.451,71.556,404.187,384.548,0
39273,2004.0,FROZEN FOOD EXPRESS INDS,FFEX,alive,80.64699999999999,170.692,439.875,2.0,19.899,14.656,34.555,34.555,1.818,56.27,10.754,68.60300000000001,57.95399999999999,474.43,226.0467,73.646,474.43,439.875,0
39273,2005.0,FROZEN FOOD EXPRESS INDS,FFEX,alive,97.958,200.955,477.0,0.0,21.857,25.27,47.127,47.127,1.982,64.90899999999999,20.437,89.04,68.21600000000001,524.127,196.4002,81.763,524.127,477.0,0
39547,2002.0,METROMEDIA INTERNATIONAL GRP,MTRM,failed,55.583,287.249,28.075,213.864,27.542,-29.807,-2.265,76.571,2.434,64.703,-111.374,-1429.201,8.73,104.646,7.5228,280.97900000000004,104.646,106.911,1
39547,2003.0,METROMEDIA INTERNATIONAL GRP,MTRM,failed,44.871,226.966,23.621,153.38299999999998,21.093000000000004,-17.983,3.11,49.5,1.778,36.589,10.456,-1416.9589999999998,6.461,73.12100000000001,14.1053,207.406,73.12100000000001,70.01100000000001,1
39547,2004.0,METROMEDIA INTERNATIONAL GRP,MTRM,failed,49.497,216.943,26.558000000000003,153.534,23.341,-14.733,8.607999999999999,53.87,1.22,41.003,-17.963,-1420.32,7.138999999999999,80.428,52.6596,206.973,80.428,71.82,1
39917,1999.0,GARAN INC,GAN.,alive,116.372,163.692,167.06799999999998,2.15,3.913,28.546,32.459,61.777,37.333,38.97,18.34,110.127,59.381,228.845,173.1083,43.565,228.845,196.386,0
39917,2000.0,GARAN INC,GAN.,alive,128.98,163.592,174.274,1.91,5.2410000000000005,26.982,32.223,61.891000000000005,47.757,36.289,17.026,117.7,53.732,236.165,112.852,40.102,236.165,203.942,0
39917,2001.0,GARAN INC,GAN.,alive,141.87,168.033,180.9,1.71,7.58,36.554,44.13399999999999,76.257,41.596,42.347,22.627,114.501,59.301,257.157,156.5114,45.469,257.157,213.023,0
318771,2006.0,GENENTECH INC,DNA,alive,5704.0,14842.0,1077.0,2204.0,394.0,3219.0,3613.0,8207.0,1178.0,2157.0,2113.0,-634.0,1666.0,9284.0,85429.89,5364.0,9284.0,5671.0,0
318771,2007.0,GENENTECH INC,DNA,alive,8753.0,18940.0,1370.0,2402.0,476.0,4292.0,4768.0,10354.0,1493.0,3918.0,2769.0,1189.0,1766.0,11724.0,70557.64,7035.0,11724.0,6956.0,0
318771,2008.0,GENENTECH INC,DNA,alive,10073.0,21787.0,1578.0,2329.0,565.0,5222.0,5787.0,11840.0,1299.0,3095.0,3427.0,3606.0,1941.0,13418.0,87304.23,6116.0,13418.0,7631.0,0
40443,1999.0,GA EXPRESS INC,GAEX,alive,7.302,11.166,17.464000000000002,4.604,1.222,-0.7490000000000001,0.473,11.404000000000002,1.77,14.092,0.7909999999999999,-55.492,4.135,28.868,6.2635,18.696,28.868,28.395,0
40443,2000.0,GA EXPRESS INC,GAEX,alive,2.136,5.202000000000001,3.0010000000000003,5.171,0.2689999999999999,-1.71,-1.4409999999999998,2.069,0.0,7.422999999999999,-2.09,-57.68899999999999,1.297,5.07,12.3292,12.594,5.07,6.511,0
40443,2001.0,GA EXPRESS INC,GAEX,alive,1.726,3.701,3.3280000000000003,5.642,0.433,-3.255,-2.822,3.506,0.0,3.477,2.311,-57.565,0.357,6.834,2.1115,9.119,6.834,9.656,0
40461,2002.0,GENERAL BINDING CORP,GBND,alive,265.29900000000004,551.9780000000001,400.116,314.766,23.689,51.347,75.036,301.612,91.92,161.161,-80.01,40.94,121.709,701.7280000000001,135.1797,509.847,701.7280000000001,626.692,0
40461,2003.0,GENERAL BINDING CORP,GBND,alive,258.113,530.5830000000001,399.562,282.019,20.895,54.713,75.608,298.346,86.24,156.36700000000002,-3.262,48.808,128.391,697.908,288.576,476.374,697.908,622.3,0
40461,2004.0,GENERAL BINDING CORP,GBND,alive,272.18,540.414,413.359,255.165,21.549,51.779,73.328,298.959,97.996,173.676,14.762,70.53699999999999,141.445,712.318,211.8854,462.568,712.318,638.99,0
40675,2002.0,GENERAL KINETICS INC,GKIN,failed,1.442,2.156,4.959,9.084,0.148,0.064,0.212,1.418,0.7290000000000001,0.887,-0.131,-16.864,0.522,6.377000000000001,0.1424,10.221,6.377000000000001,6.165,1
40675,2003.0,GENERAL KINETICS INC,GKIN,failed,2.192,2.405,5.419,0.039,0.102,-0.313,-0.211,0.939,0.6779999999999999,10.302,-0.527,-17.391,0.764,6.358,0.1424,10.997,6.358,6.569,1
40675,2004.0,GENERAL KINETICS INC,GKIN,failed,2.028,2.424,7.053999999999999,0.103,0.086,-0.048,0.038,1.457,1.072,9.04,1.3090000000000002,-16.083,0.532,8.511000000000001,0.4983,9.708,8.511000000000001,8.472999999999999,1
1007456,2005.0,ELECTRONIC DATA SYSTEMS CORP,EDS.,alive,8502.0,17087.0,16477.0,2939.0,831.0,654.0,1485.0,3280.0,0.0,5048.0,150.0,5004.0,3311.0,19757.0,12579.7954,9497.0,19757.0,18272.0,0
1007456,2006.0,ELECTRONIC DATA SYSTEMS CORP,EDS.,alive,8257.0,17954.0,17818.0,2965.0,761.0,831.0,1592.0,3450.0,0.0,5234.0,470.0,5448.0,3647.0,21268.0,14169.4609,9908.0,21268.0,19676.0,0
1007456,2007.0,ELECTRONIC DATA SYSTEMS CORP,EDS.,alive,8445.0,19224.0,18152.0,3209.0,784.0,1288.0,2072.0,3982.0,0.0,4916.0,716.0,7228.0,3603.0,22134.0,10569.46,9359.0,22134.0,20062.0,0
41052,1999.0,BONTEX INC,BOTX,alive,18.52,31.164,27.78,2.6010000000000004,1.372,-0.051,1.321,11.545,5.797999999999999,18.158,-0.778,8.185,12.11,39.325,2.7528,21.271,39.325,38.004,0
41052,2000.0,BONTEX INC,BOTX,alive,18.791,30.885,27.276,2.327,1.3219999999999998,0.564,1.886,12.179,5.465,19.129,-0.659,7.24,12.614,39.455,2.9494,21.937,39.455,37.569,0
41052,2001.0,BONTEX INC,BOTX,alive,17.294,27.439,31.154,1.568,1.2990000000000002,-0.541,0.758,11.35,5.444,18.411,-1.526,5.267,11.329,42.504,4.2471,20.464,42.504,41.746,0
41077,2002.0,GEORGIA-PACIFIC CORP,GP.1,alive,4706.0,24629.0,18115.0,10185.0,1030.0,1203.0,2233.0,5156.0,2136.0,4045.0,-735.0,949.0,2111.0,23271.0,4043.8461,20069.0,23271.0,21038.0,0
41077,2003.0,GEORGIA-PACIFIC CORP,GP.1,alive,4598.0,24405.0,15849.0,9170.0,1045.0,1189.0,2234.0,4406.0,2192.0,4423.0,254.0,1720.0,1915.0,20255.0,7758.8966,19011.0,20255.0,18021.0,0
41077,2004.0,GEORGIA-PACIFIC CORP,GP.1,alive,3947.0,23072.0,14824.0,8070.0,945.0,1817.0,2762.0,4832.0,1548.0,3616.0,623.0,2410.0,1822.0,19656.0,9632.0602,16847.0,19656.0,16894.0,0
41133,2008.0,GERBER SCIENTIFIC INC,GRB,alive,183.9,359.217,388.445,73.5,9.991,4.735,14.726,164.36900000000003,72.108,91.061,2.236,80.383,87.79799999999999,552.814,97.2214,210.915,552.814,538.0880000000001,0
41133,2009.0,GERBER SCIENTIFIC INC,GRB,alive,166.81400000000002,351.87699999999995,314.27,45.0,9.452,10.054,19.506,144.085,59.823,90.265,-1.4580000000000002,86.823,80.925,458.355,180.8784,193.671,458.355,438.849,0
41133,2010.0,GERBER SCIENTIFIC INC,GRB,alive,167.109,332.764,312.085,21.11,7.672999999999999,10.078,17.750999999999998,150.436,55.294,99.068,-23.616,72.653,78.264,462.521,240.0516,184.543,462.521,444.77,0
41499,2002.0,GILLETTE CO,G.1,alive,3797.0,9863.0,2984.0,2457.0,500.0,1891.0,2391.0,5469.0,928.0,3488.0,1216.0,5085.0,1513.0,8453.0,31695.84,7557.0,8453.0,6062.0,0
41499,2003.0,GILLETTE CO,G.1,alive,3650.0,9955.0,3078.0,2453.0,557.0,2190.0,2747.0,6174.0,1094.0,3658.0,1385.0,6245.0,1271.0,9252.0,36987.11,7666.0,9252.0,6505.0,0
41499,2004.0,GILLETTE CO,G.1,alive,4068.0,10731.0,3610.0,2142.0,588.0,2579.0,3167.0,6867.0,1291.0,4203.0,1691.0,7616.0,1211.0,10477.0,44332.2,7822.0,10477.0,7310.0,0
700945,2000.0,GISH BIOMEDICAL INC,GISH,alive,13.439,15.894,12.154000000000002,0.0,0.875,-1.961,-1.086,5.587000000000001,7.475,2.383,-2.847,2.728,3.49,17.741,8.98,2.634,17.741,18.827,0
700945,2001.0,GISH BIOMEDICAL INC,GISH,alive,9.354,12.939,12.998,0.0,0.7190000000000001,-2.704,-1.985,5.019,6.086,2.512,-2.892,-0.147,3.074,18.017,3.9512,2.5540000000000003,18.017,20.002,0
700945,2002.0,GISH BIOMEDICAL INC,GISH,alive,7.407,10.737,12.216,0.0,0.691,-2.735,-2.044,4.194,4.313,2.989,-2.73,-2.877,2.83,16.41,1.329,3.082,16.41,18.454,0
1038914,2003.0,GLOBALSANTAFE CORP,GSF.2,failed,1208.3,6149.7,1448.1,1230.9,273.2,145.6,418.8,466.6,10.5,392.1,129.4,1366.2,313.5,1914.7,5798.2023,1822.1,1914.7,1495.9,1
1038914,2004.0,GLOBALSANTAFE CORP,GSF.2,failed,1224.6,5998.2,1327.2,586.0,256.8,83.2,340.0,396.5,18.5,773.0,143.7,1459.7,360.8,1723.7,7812.5363,1531.8,1723.7,1383.7,1
1038914,2005.0,GLOBALSANTAFE CORP,GSF.2,failed,1469.5,6222.1,1485.4,574.2,275.3,442.6,717.9,778.1,24.2,475.7,423.1,1708.2,555.1,2263.5,11784.2792,1264.6,2263.5,1545.6,1
42504,1999.0,GOODHEART-WILLCOX CO INC,GWOX,alive,13.231,18.334,6.711,0.0,0.357,3.863,4.22,11.895,3.394,3.079,2.547,20.187,1.61,18.606,31.005,3.094,18.606,14.386,0
42504,2000.0,GOODHEART-WILLCOX CO INC,GWOX,alive,13.789,18.44,8.699,0.0,0.319,7.51,7.829,15.308,3.432,3.526,4.882,19.825,1.864,24.007,31.59,3.526,24.007,16.178,0
42504,2001.0,GOODHEART-WILLCOX CO INC,GWOX,alive,16.685,21.017,6.391,0.0,0.246,5.146,5.392,13.102,3.424,2.958,3.151,26.882,2.147,19.493,37.44,2.958,19.493,14.101,0
42542,2009.0,GOODRICH CORP,GR,alive,4414.4,8741.4,4501.8,2008.1,210.0,950.8,1160.8,2183.8,2290.4,1613.1,597.3,1414.8,1088.2,6685.6,7991.929,5773.8,6685.6,5524.8,0
42542,2010.0,GOODRICH CORP,GR,alive,4671.1,9271.6,4607.2,2352.8,236.7,998.3,1235.0,2359.7,2449.4,1592.4,578.7,1851.1,1196.4,6966.9,11004.6107,5883.8,6966.9,5731.9,0
42542,2011.0,GOODRICH CORP,GR,alive,5464.6,10713.7,5227.5,2374.4,262.1,1362.4,1624.5,2847.4,2876.6,2075.6,810.4,2179.1,1343.2,8074.9,15498.4967,6975.2,8074.9,6450.4,0
719597,2000.0,GRADCO SYSTEMS INC,3GRDC,alive,25.532,33.802,51.326,0.0,0.252,-0.3389999999999999,-0.087,-0.087,2.977,16.848,-6.734,-29.434,14.181,51.239,4.879,17.849,51.239,51.326,0
719597,2001.0,GRADCO SYSTEMS INC,3GRDC,alive,11.084,14.665,25.601,0.0,0.0819999999999999,-2.505,-2.423,-2.423,0.964,6.698,-7.485,-37.557,6.242000000000001,23.178,1.5822,6.943,23.178,25.601,0
719597,2002.0,GRADCO SYSTEMS INC,3GRDC,alive,8.963,10.644,21.447,0.0,0.061,-3.894,-3.833,-3.833,0.7140000000000001,5.644,-3.324,-40.113,4.092,17.614,0.3893,5.972,17.614,21.447,0
43300,2007.0,GREAT ATLANTIC & PAC TEA CO,GAPTQ,failed,884.426,3647.918,4244.51,1262.4260000000002,186.789,-7.126,179.66299999999998,2156.62,505.012,767.337,-160.68,-86.061,173.203,6401.13,1546.2951,3229.775,6401.13,6221.467,1
43300,2008.0,GREAT ATLANTIC & PAC TEA CO,GAPTQ,failed,917.247,3545.711,6352.159000000001,1420.631,260.991,17.077,278.068,3164.027,474.002,746.535,-139.881,-228.605,196.537,9516.186,234.7373,3278.341,9516.186,9238.118,1
43300,2009.0,GREAT ATLANTIC & PAC TEA CO,GAPTQ,failed,931.163,2827.217,5901.348000000001,1456.602,245.46,-108.924,136.536,2912.22,467.227,729.845,-876.498,-1083.215,166.143,8813.568000000001,406.1604,3223.663,8813.568000000001,8677.032,1
43362,2002.0,GREAT LAKES CHEMICAL CORP,GLK.1,alive,847.1,1717.7,991.1,432.6,80.1,115.3,195.4,410.4,252.2,418.2,125.0,1593.5,262.2,1401.5,1198.776,966.0,1401.5,1206.1,0
43362,2003.0,GREAT LAKES CHEMICAL CORP,GLK.1,alive,760.4,1693.2,1074.3,427.6,94.7,53.6,148.3,390.3,260.2,402.9,-51.4,1581.7,268.9,1464.6,1375.814,942.9,1464.6,1316.3,0
43362,2004.0,GREAT LAKES CHEMICAL CORP,GLK.1,alive,919.0,1801.5,1171.5,428.9,96.7,85.7,182.4,432.2,324.2,364.3,62.9,1693.3,320.7,1603.7,1467.235,894.0,1603.7,1421.3,0
26820,2009.0,PHOENIX FOOTWEAR GROUP INC,PXFG,alive,13.633,14.702,13.749,0.0,0.33,-5.69,-5.36,6.19,6.392,9.825,-6.9910000000000005,-39.032,4.763999999999999,19.939,4.083,10.201,19.939,25.299,0
26820,2010.0,PHOENIX FOOTWEAR GROUP INC,PXFG,alive,9.915,10.74,12.089,1.5,0.28,-3.607,-3.327,5.172999999999999,5.638,6.222,-1.705,-40.701,1.992,17.262,2.9496,7.899,17.262,20.589,0
26820,2011.0,PHOENIX FOOTWEAR GROUP INC,PXFG,alive,10.390999999999998,10.998,10.109,1.0,0.21,-1.011,-0.8009999999999999,5.795,6.733,8.265,-1.261,-41.95399999999999,2.166,15.904000000000002,1.6348,9.419,15.904000000000002,16.705,0
43704,2004.0,GREEN MOUNTAIN POWER CORP,GMP.1,alive,35.462,341.619,193.645,97.493,13.931,21.24,35.171,35.171,4.848,24.468000000000004,11.584,27.536,25.18,228.816,148.1862,232.038,228.816,193.645,0
43704,2005.0,GREEN MOUNTAIN POWER CORP,GMP.1,alive,64.312,374.268,209.029,82.944,15.074000000000002,21.757,36.831,36.831,6.36,63.156000000000006,11.18,32.601,26.885,245.86,150.5534,256.894,245.86,209.029,0
43704,2006.0,GREEN MOUNTAIN POWER CORP,GMP.1,alive,44.256,385.962,203.486,112.562,14.37,22.62,36.99,36.99,6.69,31.219,10.123,40.075,25.323,240.476,179.7526,259.326,240.476,203.486,0
43952,2001.0,GREY GLOBAL GROUP INC,GREY,alive,1406.029,1899.806,1119.477,128.025,64.882,32.654,97.536,97.536,0.0,1497.547,-24.428,136.175,1028.218,1217.013,842.7719999999999,1727.713,1217.013,1119.477,0
43952,2002.0,GREY GLOBAL GROUP INC,GREY,alive,1561.957,2073.839,1105.528,128.025,41.43,52.75,94.18,94.18,0.0,1656.78,18.255,165.132,1109.029,1199.708,780.9858,1863.705,1199.708,1105.528,0
43952,2003.0,GREY GLOBAL GROUP INC,GREY,alive,1945.879,2525.462,1189.035,275.0,43.571000000000005,74.66,118.231,118.231,0.0,1901.794,29.076,218.615,1327.744,1307.266,925.5328,2269.065,1307.266,1189.035,0
1273931,2001.0,MONEYGRAM INTERNATIONAL INC,MGI,alive,1855.376,8364.059000000001,1409.535,354.147,69.096,168.73,237.826,249.855,55.682,6957.018,51.13399999999999,645.0319999999999,64.134,1659.39,2105.9571,7632.423000000002,1659.39,1421.564,0
1273931,2002.0,MONEYGRAM INTERNATIONAL INC,MGI,alive,2391.342,9690.528,1389.76,257.66200000000003,51.483,188.627,240.11,257.224,41.839,8343.8,76.094,650.905,50.818000000000005,1646.984,1969.0797,8972.171999999999,1646.984,1406.874,0
1273931,2003.0,MONEYGRAM INTERNATIONAL INC,MGI,alive,2146.1020000000003,9222.155,1354.97,230.232,50.609,153.94299999999998,204.552,217.123,35.768,7815.814,113.902,787.783,45.915,1572.0929999999998,2208.95,8361.974,1572.0929999999998,1367.5410000000002,0
216039,1999.0,GRUBB & ELLIS CO,GRBEQ,failed,24.77,79.793,235.123,0.5529999999999999,6.079,11.835,17.914,78.97800000000001,0.0,25.07,8.079,-68.267,11.31,314.101,100.6678,35.311,314.101,296.187,1
216039,2000.0,GRUBB & ELLIS CO,GRBEQ,failed,43.947,103.235,306.643,0.0,10.521,28.067,38.588,106.892,0.0,32.064,16.29,-51.977,20.476,413.535,116.3896,41.615,413.535,374.947,1
216039,2001.0,GRUBB & ELLIS CO,GRBEQ,failed,38.592,92.426,318.393,29.0,8.735,16.137,24.872,93.422,0.0,37.376,1.369,-50.676,21.507,411.815,73.4745,76.11,411.815,386.943,1
1589061,2004.0,GYRODYNE LLC,GYRO,alive,2.313,9.523,0.889,0.012,0.073,-0.746,-0.6729999999999999,1.15,0.0,0.441,-0.138,-1.068,1.3630000000000002,2.039,49.4705,3.195,2.039,2.712,0
1589061,2005.0,GYRODYNE LLC,GYRO,alive,28.305,30.58,0.716,0.0,0.062,-1.442,-1.38,0.911,0.0,1.085,13.115,12.047,1.014,1.6269999999999998,58.6338,10.443,1.6269999999999998,3.007,0
1589061,2006.0,GYRODYNE LLC,GYRO,alive,28.142,30.948,0.7090000000000001,0.0,0.043,-1.94,-1.897,0.498,0.0,3.022,-0.332,11.895,0.5760000000000001,1.207,76.694,11.157,1.207,3.104,0
318189,2002.0,HIA INC,3HIAI,alive,6.904,8.644,20.604,0.86,0.236,1.223,1.459,10.601,4.011,2.817,0.696,2.527,2.702,31.205,2.7121,3.677,31.205,29.746,0
318189,2003.0,HIA INC,3HIAI,alive,7.962000000000001,9.567,20.545,0.6459999999999999,0.172,1.239,1.411,10.543,4.079,3.782,0.72,3.247,3.612,31.088,4.7445,4.428,31.088,29.677,0
318189,2004.0,HIA INC,3HIAI,alive,8.166,10.956,21.708,0.522,0.149,1.376,1.525,11.787,4.281000000000001,4.503,0.809,4.056,3.599,33.495,5.1002,5.025,33.495,31.97,0
44800,2003.0,ANALEX CORP,NLX.2,alive,25.531,43.632,55.652,5.432,0.569,3.587,4.156000000000001,10.474,0.0,8.427,2.7460000000000004,0.713,10.719,66.126,47.5851,13.903,66.126,61.97,0
44800,2004.0,ANALEX CORP,NLX.2,alive,23.422,74.922,75.605,5.019,1.729,6.306,8.035,18.812,0.0,18.827,-4.346,-7.412000000000001,18.35,94.417,67.8568,25.97,94.417,86.382,0
44800,2005.0,ANALEX CORP,NLX.2,alive,39.403,131.092,112.373,34.129,4.104,10.369000000000002,14.473,28.789,0.254,16.964000000000002,1.794,-11.645,31.068,141.162,47.5494,55.901,141.162,126.689,0
314727,2005.0,HANDLEMAN CO,HDLM,alive,407.03,575.031,1086.928,83.6,19.645,15.447,35.092,225.476,128.844,178.687,13.568,301.605,257.942,1312.404,170.7146,278.04200000000003,1312.404,1277.312,0
314727,2006.0,HANDLEMAN CO,HDLM,alive,387.774,546.451,1122.554,0.0,24.357,-45.682,-21.325,201.929,115.535,297.504,-53.428,239.342,236.069,1324.483,152.1825,306.906,1324.483,1345.808,0
314727,2007.0,HANDLEMAN CO,HDLM,alive,243.09,328.704,410.8730000000001,0.0,23.805,-78.90100000000001,-55.096,83.697,29.404,180.575,-96.785,140.68,62.479,494.57,15.1434,187.031,494.57,549.6659999999999,0
45599,2004.0,HARLAND (JOHN H.) CO,JH,alive,139.453,573.7769999999999,361.026,96.3,44.904,105.185,150.089,437.461,16.984,169.56900000000002,55.115,485.825,85.59700000000001,798.487,984.6997,299.186,798.487,648.398,0
45599,2005.0,HARLAND (JOHN H.) CO,JH,alive,154.575,819.8489999999999,453.422,250.116,53.808,129.375,183.183,529.487,20.397,206.113,75.47800000000001,542.1469999999999,87.318,982.909,1022.72,498.907,982.909,799.7260000000001,0
